value;iVar;itime;ispaceP;ispaceQ;ispaceT
0.888888888888889;1;80;64;0;0
0.711111111111111;1;81;64;0;0
0.791208791208791;1;82;64;0;0
0.788888888888889;1;84;64;0;0
0.911111111111111;1;85;64;0;0
0.802197802197802;1;86;64;0;0
0.766666666666667;1;87;64;0;0
0.811111111111111;1;88;64;0;0
0.855555555555556;1;89;64;0;0
0.747252747252747;1;90;64;0;0
0.877777777777778;1;91;64;0;0
0.833333333333333;1;92;64;0;0
0.7;1;93;64;0;0
0.824175824175824;1;94;64;0;0
0.855555555555556;1;95;64;0;0
0.911111111111111;1;96;64;0;0
0.844444444444444;1;97;64;0;0
0.846153846153846;1;98;64;0;0
0.866666666666667;1;99;64;0;0
0.844444444444444;1;100;64;0;0
0.844444444444444;1;1;65;0;0
0.879120879120879;1;2;65;0;0
0.877777777777778;1;3;65;0;0
0.855555555555556;1;4;65;0;0
0.844444444444444;1;5;65;0;0
0.714285714285714;1;6;65;0;0
0.833333333333333;1;7;65;0;0
0.922222222222222;1;8;65;0;0
0.911111111111111;1;9;65;0;0
0.747252747252747;1;10;65;0;0
0.877777777777778;1;11;65;0;0
0.855555555555556;1;12;65;0;0
0.788888888888889;1;13;65;0;0
0.879120879120879;1;14;65;0;0
0.833333333333333;1;15;65;0;0
0.788888888888889;1;16;65;0;0
0.833333333333333;1;17;65;0;0
0.879120879120879;1;18;65;0;0
0.722222222222222;1;19;65;0;0
0.777777777777778;1;20;65;0;0
0.857142857142857;1;22;65;0;0
0.844444444444444;1;23;65;0;0
0.866666666666667;1;24;65;0;0
0.844444444444444;1;25;65;0;0
0.923076923076923;1;26;65;0;0
0.777777777777778;1;27;65;0;0
0.855555555555556;1;28;65;0;0
0.866666666666667;1;29;65;0;0
0.802197802197802;1;30;65;0;0
0.811111111111111;1;31;65;0;0
0.822222222222222;1;32;65;0;0
0.888888888888889;1;35;65;0;0
0.802197802197802;1;38;65;0;0
0.888888888888889;1;39;65;0;0
0.866666666666667;1;43;65;0;0
0.833333333333333;1;44;65;0;0
0.777777777777778;1;48;65;0;0
0.833333333333333;1;49;65;0;0
0.846153846153846;1;50;65;0;0
0.822222222222222;1;51;65;0;0
0.755555555555556;1;53;65;0;0
0.877777777777778;1;55;65;0;0
0.8;1;84;65;0;0
0.868131868131868;1;86;65;0;0
0.744444444444444;1;87;65;0;0
0.811111111111111;1;88;65;0;0
0.8;1;89;65;0;0
0.78021978021978;1;90;65;0;0
0.9;1;91;65;0;0
0.866666666666667;1;92;65;0;0
0.835164835164835;1;94;65;0;0
0.8;1;97;65;0;0
0.811111111111111;1;98;65;0;0
0.855555555555556;1;1;66;0;0
0.802197802197802;1;2;66;0;0
0.744444444444444;1;3;66;0;0
0.711111111111111;1;4;66;0;0
0.777777777777778;1;5;66;0;0
0.692307692307692;1;6;66;0;0
0.733333333333333;1;7;66;0;0
0.844444444444444;1;8;66;0;0
0.844444444444444;1;9;66;0;0
0.692307692307692;1;10;66;0;0
0.788888888888889;1;11;66;0;0
0.788888888888889;1;12;66;0;0
0.733333333333333;1;13;66;0;0
0.857142857142857;1;14;66;0;0
0.8;1;15;66;0;0
0.688888888888889;1;16;66;0;0
0.711111111111111;1;17;66;0;0
0.791208791208791;1;18;66;0;0
0.633333333333333;1;19;66;0;0
0.7;1;20;66;0;0
0.8;1;21;66;0;0
0.802197802197802;1;22;66;0;0
0.8;1;23;66;0;0
0.8;1;24;66;0;0
0.777777777777778;1;25;66;0;0
0.835164835164835;1;26;66;0;0
0.766666666666667;1;27;66;0;0
0.8;1;28;66;0;0
0.788888888888889;1;29;66;0;0
0.725274725274725;1;30;66;0;0
0.766666666666667;1;31;66;0;0
0.788888888888889;1;32;66;0;0
0.8;1;33;66;0;0
0.791208791208791;1;34;66;0;0
0.788888888888889;1;35;66;0;0
0.755555555555556;1;36;66;0;0
0.777777777777778;1;37;66;0;0
0.703296703296703;1;38;66;0;0
0.855555555555556;1;39;66;0;0
0.744444444444444;1;40;66;0;0
0.833333333333333;1;41;66;0;0
0.758241758241758;1;42;66;0;0
0.833333333333333;1;43;66;0;0
0.777777777777778;1;44;66;0;0
0.688888888888889;1;45;66;0;0
0.811111111111111;1;46;66;0;0
0.8;1;47;66;0;0
0.8;1;48;66;0;0
0.733333333333333;1;49;66;0;0
0.868131868131868;1;50;66;0;0
0.8;1;51;66;0;0
0.744444444444444;1;52;66;0;0
0.733333333333333;1;53;66;0;0
0.67032967032967;1;54;66;0;0
0.866666666666667;1;55;66;0;0
0.833333333333333;1;56;66;0;0
0.822222222222222;1;57;66;0;0
0.722222222222222;1;59;66;0;0
0.788888888888889;1;60;66;0;0
0.788888888888889;1;61;66;0;0
0.802197802197802;1;62;66;0;0
0.822222222222222;1;63;66;0;0
0.877777777777778;1;64;66;0;0
0.866666666666667;1;65;66;0;0
0.802197802197802;1;66;66;0;0
0.811111111111111;1;67;66;0;0
0.677777777777778;1;68;66;0;0
0.755555555555556;1;69;66;0;0
0.791208791208791;1;70;66;0;0
0.711111111111111;1;71;66;0;0
0.714285714285714;1;74;66;0;0
0.688888888888889;1;75;66;0;0
0.655555555555556;1;76;66;0;0
0.833333333333333;1;77;66;0;0
0.703296703296703;1;78;66;0;0
0.811111111111111;1;79;66;0;0
0.833333333333333;1;80;66;0;0
0.755555555555556;1;81;66;0;0
0.703296703296703;1;82;66;0;0
0.822222222222222;1;83;66;0;0
0.711111111111111;1;84;66;0;0
0.833333333333333;1;85;66;0;0
0.747252747252747;1;86;66;0;0
0.655555555555556;1;87;66;0;0
0.755555555555556;1;88;66;0;0
0.8;1;89;66;0;0
0.769230769230769;1;90;66;0;0
0.833333333333333;1;91;66;0;0
0.777777777777778;1;92;66;0;0
0.655555555555556;1;93;66;0;0
0.714285714285714;1;94;66;0;0
0.8;1;95;66;0;0
0.844444444444444;1;96;66;0;0
0.8;1;97;66;0;0
0.692307692307692;1;6;67;0;0
0.855555555555556;1;7;67;0;0
0.911111111111111;1;8;67;0;0
0.877777777777778;1;9;67;0;0
0.747252747252747;1;10;67;0;0
0.822222222222222;1;11;67;0;0
0.833333333333333;1;12;67;0;0
0.777777777777778;1;13;67;0;0
0.835164835164835;1;14;67;0;0
0.811111111111111;1;15;67;0;0
0.777777777777778;1;16;67;0;0
0.733333333333333;1;17;67;0;0
0.879120879120879;1;18;67;0;0
0.722222222222222;1;19;67;0;0
0.722222222222222;1;20;67;0;0
0.833333333333333;1;21;67;0;0
0.857142857142857;1;22;67;0;0
0.855555555555556;1;23;67;0;0
0.877777777777778;1;24;67;0;0
0.844444444444444;1;25;67;0;0
0.868131868131868;1;26;67;0;0
0.755555555555556;1;27;67;0;0
0.822222222222222;1;28;67;0;0
0.822222222222222;1;29;67;0;0
0.791208791208791;1;30;67;0;0
0.811111111111111;1;31;67;0;0
0.811111111111111;1;32;67;0;0
0.877777777777778;1;35;67;0;0
0.8;1;36;67;0;0
0.824175824175824;1;38;67;0;0
0.866666666666667;1;39;67;0;0
0.855555555555556;1;40;67;0;0
0.9;1;41;67;0;0
0.802197802197802;1;42;67;0;0
0.877777777777778;1;43;67;0;0
0.811111111111111;1;44;67;0;0
0.777777777777778;1;45;67;0;0
0.877777777777778;1;46;67;0;0
0.866666666666667;1;48;67;0;0
0.835164835164835;1;50;67;0;0
0.811111111111111;1;53;67;0;0
0.9;1;55;67;0;0
0.866666666666667;1;56;67;0;0
0.78021978021978;1;78;67;0;0
0.822222222222222;1;79;67;0;0
0.855555555555556;1;80;67;0;0
0.877777777777778;1;85;67;0;0
0.835164835164835;1;90;67;0;0
0.866666666666667;1;95;67;0;0
0.877777777777778;1;98;67;0;0
0.877777777777778;1;1;68;0;0
0.879120879120879;1;2;68;0;0
0.866666666666667;1;3;68;0;0
0.877777777777778;1;4;68;0;0
0.877777777777778;1;5;68;0;0
0.725274725274725;1;6;68;0;0
0.877777777777778;1;7;68;0;0
0.911111111111111;1;8;68;0;0
0.9;1;9;68;0;0
0.736263736263736;1;10;68;0;0
0.888888888888889;1;11;68;0;0
0.822222222222222;1;12;68;0;0
0.822222222222222;1;13;68;0;0
0.868131868131868;1;14;68;0;0
0.8;1;15;68;0;0
0.788888888888889;1;16;68;0;0
0.8;1;17;68;0;0
0.89010989010989;1;18;68;0;0
0.733333333333333;1;19;68;0;0
0.777777777777778;1;20;68;0;0
0.844444444444444;1;21;68;0;0
0.835164835164835;1;22;68;0;0
0.844444444444444;1;23;68;0;0
0.844444444444444;1;24;68;0;0
0.855555555555556;1;25;68;0;0
0.846153846153846;1;26;68;0;0
0.777777777777778;1;27;68;0;0
0.833333333333333;1;28;68;0;0
0.844444444444444;1;29;68;0;0
0.857142857142857;1;30;68;0;0
0.811111111111111;1;31;68;0;0
0.822222222222222;1;32;68;0;0
0.866666666666667;1;33;68;0;0
0.888888888888889;1;35;68;0;0
0.9;1;39;68;0;0
0.877777777777778;1;40;68;0;0
0.866666666666667;1;43;68;0;0
0.833333333333333;1;44;68;0;0
0.822222222222222;1;45;68;0;0
0.855555555555556;1;48;68;0;0
0.868131868131868;1;50;68;0;0
0.944444444444444;1;64;68;0;0
0.966666666666667;1;65;68;0;0
0.912087912087912;1;66;68;0;0
0.855555555555556;1;77;68;0;0
0.8;1;78;68;0;0
0.8;1;87;68;0;0
0.844444444444444;1;89;68;0;0
0.833333333333333;1;98;68;0;0
0.711111111111111;1;1;69;0;0
0.78021978021978;1;2;69;0;0
0.811111111111111;1;3;69;0;0
0.822222222222222;1;4;69;0;0
0.711111111111111;1;5;69;0;0
0.626373626373626;1;6;69;0;0
0.766666666666667;1;7;69;0;0
0.8;1;8;69;0;0
0.755555555555556;1;9;69;0;0
0.758241758241758;1;10;69;0;0
0.711111111111111;1;11;69;0;0
0.722222222222222;1;12;69;0;0
0.733333333333333;1;13;69;0;0
0.802197802197802;1;14;69;0;0
0.722222222222222;1;15;69;0;0
0.766666666666667;1;16;69;0;0
0.7;1;17;69;0;0
0.879120879120879;1;18;69;0;0
0.722222222222222;1;19;69;0;0
0.622222222222222;1;20;69;0;0
0.822222222222222;1;21;69;0;0
0.681318681318681;1;22;69;0;0
0.833333333333333;1;23;69;0;0
0.733333333333333;1;24;69;0;0
0.744444444444444;1;25;69;0;0
0.78021978021978;1;26;69;0;0
0.711111111111111;1;27;69;0;0
0.788888888888889;1;28;69;0;0
0.833333333333333;1;29;69;0;0
0.736263736263736;1;30;69;0;0
0.677777777777778;1;31;69;0;0
0.744444444444444;1;32;69;0;0
0.855555555555556;1;33;69;0;0
0.78021978021978;1;34;69;0;0
0.833333333333333;1;35;69;0;0
0.8;1;36;69;0;0
0.769230769230769;1;38;69;0;0
0.7;1;39;69;0;0
0.8;1;41;69;0;0
0.877777777777778;1;43;69;0;0
0.755555555555556;1;45;69;0;0
0.736263736263736;1;46;69;0;0
0.722222222222222;1;47;69;0;0
0.744444444444444;1;48;69;0;0
0.855555555555556;1;49;69;0;0
0.813186813186813;1;50;69;0;0
0.811111111111111;1;51;69;0;0
0.744444444444444;1;52;69;0;0
0.822222222222222;1;53;69;0;0
0.744444444444444;1;54;69;0;0
0.833333333333333;1;55;69;0;0
0.822222222222222;1;56;69;0;0
0.744444444444444;1;57;69;0;0
0.879120879120879;1;58;69;0;0
0.666666666666667;1;59;69;0;0
0.8;1;60;69;0;0
0.788888888888889;1;61;69;0;0
0.714285714285714;1;62;69;0;0
0.8;1;64;69;0;0
0.811111111111111;1;65;69;0;0
0.791208791208791;1;66;69;0;0
0.744444444444444;1;67;69;0;0
0.688888888888889;1;68;69;0;0
0.7;1;69;69;0;0
0.824175824175824;1;70;69;0;0
0.777777777777778;1;71;69;0;0
0.8;1;72;69;0;0
0.777777777777778;1;73;69;0;0
0.758241758241758;1;74;69;0;0
0.744444444444444;1;75;69;0;0
0.7;1;76;69;0;0
0.844444444444444;1;77;69;0;0
0.802197802197802;1;78;69;0;0
0.833333333333333;1;79;69;0;0
0.8;1;80;69;0;0
0.844444444444444;1;81;69;0;0
0.811111111111111;1;83;69;0;0
0.855555555555556;1;96;69;0;0
0.833333333333333;1;97;69;0;0
0.677777777777778;1;1;70;0;0
0.791208791208791;1;2;70;0;0
0.766666666666667;1;3;70;0;0
0.733333333333333;1;4;70;0;0
0.588888888888889;1;5;70;0;0
0.626373626373626;1;6;70;0;0
0.722222222222222;1;8;70;0;0
0.755555555555556;1;9;70;0;0
0.758241758241758;1;10;70;0;0
0.666666666666667;1;11;70;0;0
0.7;1;12;70;0;0
0.688888888888889;1;13;70;0;0
0.78021978021978;1;14;70;0;0
0.7;1;15;70;0;0
0.8;1;16;70;0;0
0.868131868131868;1;18;70;0;0
0.7;1;19;70;0;0
0.788888888888889;1;21;70;0;0
0.688888888888889;1;27;70;0;0
0.747252747252747;1;30;70;0;0
0.766666666666667;1;32;70;0;0
0.744444444444444;1;34;70;0;0
0.833333333333333;1;35;70;0;0
0.8;1;37;70;0;0
0.802197802197802;1;38;70;0;0
0.711111111111111;1;39;70;0;0
0.811111111111111;1;40;70;0;0
0.833333333333333;1;41;70;0;0
0.736263736263736;1;42;70;0;0
0.866666666666667;1;43;70;0;0
0.744444444444444;1;44;70;0;0
0.8;1;45;70;0;0
0.714285714285714;1;46;70;0;0
0.755555555555556;1;47;70;0;0
0.733333333333333;1;48;70;0;0
0.877777777777778;1;49;70;0;0
0.747252747252747;1;50;70;0;0
0.777777777777778;1;80;70;0;0
0.811111111111111;1;83;70;0;0
0.822222222222222;1;85;70;0;0
0.758241758241758;1;86;70;0;0
0.755555555555556;1;87;70;0;0
0.677777777777778;1;88;70;0;0
0.777777777777778;1;89;70;0;0
0.802197802197802;1;90;70;0;0
0.722222222222222;1;91;70;0;0
0.822222222222222;1;92;70;0;0
0.666666666666667;1;93;70;0;0
0.824175824175824;1;94;70;0;0
0.777777777777778;1;95;70;0;0
0.769230769230769;1;98;70;0;0
0.9;1;1;71;0;0
0.857142857142857;1;2;71;0;0
0.855555555555556;1;3;71;0;0
0.777777777777778;1;4;71;0;0
0.788888888888889;1;5;71;0;0
0.802197802197802;1;6;71;0;0
0.866666666666667;1;7;71;0;0
0.9;1;8;71;0;0
0.888888888888889;1;9;71;0;0
0.78021978021978;1;10;71;0;0
0.777777777777778;1;11;71;0;0
0.844444444444444;1;12;71;0;0
0.8;1;13;71;0;0
0.868131868131868;1;14;71;0;0
0.822222222222222;1;15;71;0;0
0.811111111111111;1;16;71;0;0
0.722222222222222;1;17;71;0;0
0.791208791208791;1;18;71;0;0
0.811111111111111;1;19;71;0;0
0.733333333333333;1;20;71;0;0
0.911111111111111;1;21;71;0;0
0.89010989010989;1;22;71;0;0
0.855555555555556;1;23;71;0;0
0.877777777777778;1;24;71;0;0
0.766666666666667;1;25;71;0;0
0.802197802197802;1;26;71;0;0
0.744444444444444;1;27;71;0;0
0.855555555555556;1;28;71;0;0
0.855555555555556;1;29;71;0;0
0.835164835164835;1;30;71;0;0
0.888888888888889;1;31;71;0;0
0.822222222222222;1;32;71;0;0
0.877777777777778;1;33;71;0;0
0.89010989010989;1;34;71;0;0
0.877777777777778;1;35;71;0;0
0.811111111111111;1;36;71;0;0
0.877777777777778;1;37;71;0;0
0.648351648351648;1;38;71;0;0
0.877777777777778;1;39;71;0;0
0.888888888888889;1;40;71;0;0
0.855555555555556;1;41;71;0;0
0.846153846153846;1;42;71;0;0
0.955555555555556;1;43;71;0;0
0.877777777777778;1;44;71;0;0
0.811111111111111;1;45;71;0;0
0.802197802197802;1;46;71;0;0
0.8;1;47;71;0;0
0.866666666666667;1;48;71;0;0
0.866666666666667;1;49;71;0;0
0.89010989010989;1;50;71;0;0
0.8;1;51;71;0;0
0.822222222222222;1;52;71;0;0
0.788888888888889;1;54;71;0;0
0.877777777777778;1;55;71;0;0
0.844444444444444;1;56;71;0;0
0.833333333333333;1;57;71;0;0
0.868131868131868;1;58;71;0;0
0.744444444444444;1;59;71;0;0
0.822222222222222;1;60;71;0;0
0.811111111111111;1;61;71;0;0
0.901098901098901;1;62;71;0;0
0.833333333333333;1;63;71;0;0
0.844444444444444;1;64;71;0;0
0.922222222222222;1;65;71;0;0
0.879120879120879;1;66;71;0;0
0.777777777777778;1;67;71;0;0
0.655555555555556;1;68;71;0;0
0.8;1;69;71;0;0
0.824175824175824;1;70;71;0;0
0.788888888888889;1;71;71;0;0
0.744444444444444;1;72;71;0;0
0.922222222222222;1;73;71;0;0
0.747252747252747;1;74;71;0;0
0.755555555555556;1;75;71;0;0
0.755555555555556;1;76;71;0;0
0.833333333333333;1;77;71;0;0
0.758241758241758;1;78;71;0;0
0.855555555555556;1;79;71;0;0
0.866666666666667;1;80;71;0;0
0.822222222222222;1;81;71;0;0
0.824175824175824;1;82;71;0;0
0.877777777777778;1;83;71;0;0
0.777777777777778;1;84;71;0;0
0.811111111111111;1;86;71;0;0
0.844444444444444;1;89;71;0;0
0.777777777777778;1;90;71;0;0
0.877777777777778;1;92;71;0;0
0.824175824175824;1;94;71;0;0
0.855555555555556;1;95;71;0;0
0.888888888888889;1;96;71;0;0
0.766666666666667;1;97;71;0;0
0.824175824175824;1;98;71;0;0
0.833333333333333;1;99;71;0;0
0.833333333333333;1;100;71;0;0
0.866666666666667;1;1;72;0;0
0.846153846153846;1;2;72;0;0
0.822222222222222;1;3;72;0;0
0.777777777777778;1;4;72;0;0
0.766666666666667;1;5;72;0;0
0.78021978021978;1;6;72;0;0
0.822222222222222;1;7;72;0;0
0.888888888888889;1;8;72;0;0
0.811111111111111;1;9;72;0;0
0.78021978021978;1;10;72;0;0
0.855555555555556;1;11;72;0;0
0.844444444444444;1;12;72;0;0
0.788888888888889;1;13;72;0;0
0.89010989010989;1;14;72;0;0
0.811111111111111;1;15;72;0;0
0.777777777777778;1;16;72;0;0
0.7;1;17;72;0;0
0.857142857142857;1;18;72;0;0
0.788888888888889;1;19;72;0;0
0.766666666666667;1;20;72;0;0
0.877777777777778;1;21;72;0;0
0.824175824175824;1;22;72;0;0
0.822222222222222;1;23;72;0;0
0.866666666666667;1;24;72;0;0
0.811111111111111;1;25;72;0;0
0.857142857142857;1;26;72;0;0
0.777777777777778;1;27;72;0;0
0.788888888888889;1;28;72;0;0
0.877777777777778;1;29;72;0;0
0.868131868131868;1;30;72;0;0
0.844444444444444;1;31;72;0;0
0.866666666666667;1;32;72;0;0
0.811111111111111;1;33;72;0;0
0.835164835164835;1;34;72;0;0
0.933333333333333;1;35;72;0;0
0.811111111111111;1;36;72;0;0
0.811111111111111;1;37;72;0;0
0.747252747252747;1;38;72;0;0
0.844444444444444;1;39;72;0;0
0.888888888888889;1;40;72;0;0
0.833333333333333;1;41;72;0;0
0.868131868131868;1;42;72;0;0
0.877777777777778;1;43;72;0;0
0.755555555555556;1;44;72;0;0
0.755555555555556;1;45;72;0;0
0.813186813186813;1;46;72;0;0
0.811111111111111;1;47;72;0;0
0.833333333333333;1;48;72;0;0
0.855555555555556;1;49;72;0;0
0.868131868131868;1;50;72;0;0
0.855555555555556;1;51;72;0;0
0.777777777777778;1;52;72;0;0
0.755555555555556;1;53;72;0;0
0.855555555555556;1;55;72;0;0
0.833333333333333;1;56;72;0;0
0.833333333333333;1;57;72;0;0
0.879120879120879;1;58;72;0;0
0.722222222222222;1;59;72;0;0
0.855555555555556;1;60;72;0;0
0.866666666666667;1;61;72;0;0
0.879120879120879;1;62;72;0;0
0.866666666666667;1;63;72;0;0
0.855555555555556;1;64;72;0;0
0.922222222222222;1;65;72;0;0
0.868131868131868;1;66;72;0;0
0.833333333333333;1;67;72;0;0
0.655555555555556;1;68;72;0;0
0.822222222222222;1;69;72;0;0
0.846153846153846;1;70;72;0;0
0.833333333333333;1;71;72;0;0
0.844444444444444;1;72;72;0;0
0.866666666666667;1;73;72;0;0
0.824175824175824;1;74;72;0;0
0.766666666666667;1;75;72;0;0
0.777777777777778;1;76;72;0;0
0.833333333333333;1;77;72;0;0
0.791208791208791;1;78;72;0;0
0.9;1;79;72;0;0
0.866666666666667;1;80;72;0;0
0.844444444444444;1;81;72;0;0
0.824175824175824;1;82;72;0;0
0.811111111111111;1;83;72;0;0
0.733333333333333;1;84;72;0;0
0.933333333333333;1;85;72;0;0
0.888888888888889;1;86;72;0;0
0.811111111111111;1;1;73;0;0
0.857142857142857;1;2;73;0;0
0.833333333333333;1;3;73;0;0
0.8;1;4;73;0;0
0.677777777777778;1;5;73;0;0
0.703296703296703;1;6;73;0;0
0.822222222222222;1;7;73;0;0
0.833333333333333;1;8;73;0;0
0.844444444444444;1;9;73;0;0
0.802197802197802;1;10;73;0;0
0.788888888888889;1;11;73;0;0
0.777777777777778;1;12;73;0;0
0.811111111111111;1;13;73;0;0
0.879120879120879;1;14;73;0;0
0.733333333333333;1;15;73;0;0
0.866666666666667;1;16;73;0;0
0.755555555555556;1;19;73;0;0
0.766666666666667;1;20;73;0;0
0.788888888888889;1;21;73;0;0
0.846153846153846;1;22;73;0;0
0.733333333333333;1;23;73;0;0
0.855555555555556;1;24;73;0;0
0.822222222222222;1;25;73;0;0
0.835164835164835;1;26;73;0;0
0.811111111111111;1;28;73;0;0
0.8;1;29;73;0;0
0.725274725274725;1;30;73;0;0
0.811111111111111;1;31;73;0;0
0.8;1;32;73;0;0
0.788888888888889;1;33;73;0;0
0.769230769230769;1;34;73;0;0
0.833333333333333;1;37;73;0;0
0.681318681318681;1;38;73;0;0
0.833333333333333;1;39;73;0;0
0.855555555555556;1;40;73;0;0
0.8;1;41;73;0;0
0.758241758241758;1;42;73;0;0
0.855555555555556;1;43;73;0;0
0.777777777777778;1;44;73;0;0
0.8;1;45;73;0;0
0.802197802197802;1;46;73;0;0
0.7;1;47;73;0;0
0.788888888888889;1;48;73;0;0
0.866666666666667;1;49;73;0;0
0.802197802197802;1;50;73;0;0
0.733333333333333;1;51;73;0;0
0.744444444444444;1;52;73;0;0
0.733333333333333;1;53;73;0;0
0.791208791208791;1;54;73;0;0
0.833333333333333;1;55;73;0;0
0.855555555555556;1;56;73;0;0
0.811111111111111;1;57;73;0;0
0.813186813186813;1;58;73;0;0
0.744444444444444;1;59;73;0;0
0.844444444444444;1;60;73;0;0
0.835164835164835;1;62;73;0;0
0.866666666666667;1;63;73;0;0
0.888888888888889;1;65;73;0;0
0.912087912087912;1;66;73;0;0
0.855555555555556;1;70;73;0;0
0.833333333333333;1;1;74;0;0
0.879120879120879;1;2;74;0;0
0.833333333333333;1;3;74;0;0
0.744444444444444;1;4;74;0;0
0.703296703296703;1;6;74;0;0
0.833333333333333;1;7;74;0;0
0.811111111111111;1;8;74;0;0
0.844444444444444;1;9;74;0;0
0.758241758241758;1;10;74;0;0
0.811111111111111;1;11;74;0;0
0.755555555555556;1;12;74;0;0
0.8;1;13;74;0;0
0.835164835164835;1;14;74;0;0
0.733333333333333;1;15;74;0;0
0.833333333333333;1;16;74;0;0
0.755555555555556;1;17;74;0;0
0.813186813186813;1;18;74;0;0
0.777777777777778;1;19;74;0;0
0.744444444444444;1;20;74;0;0
0.811111111111111;1;21;74;0;0
0.857142857142857;1;22;74;0;0
0.8;1;23;74;0;0
0.855555555555556;1;24;74;0;0
0.844444444444444;1;25;74;0;0
0.824175824175824;1;26;74;0;0
0.811111111111111;1;27;74;0;0
0.822222222222222;1;28;74;0;0
0.822222222222222;1;29;74;0;0
0.758241758241758;1;30;74;0;0
0.788888888888889;1;32;74;0;0
0.811111111111111;1;33;74;0;0
0.769230769230769;1;34;74;0;0
0.788888888888889;1;35;74;0;0
0.833333333333333;1;37;74;0;0
0.747252747252747;1;38;74;0;0
0.822222222222222;1;41;74;0;0
0.758241758241758;1;42;74;0;0
0.844444444444444;1;43;74;0;0
0.788888888888889;1;44;74;0;0
0.788888888888889;1;45;74;0;0
0.802197802197802;1;46;74;0;0
0.722222222222222;1;47;74;0;0
0.8;1;48;74;0;0
0.844444444444444;1;49;74;0;0
0.824175824175824;1;50;74;0;0
0.8;1;51;74;0;0
0.744444444444444;1;52;74;0;0
0.711111111111111;1;53;74;0;0
0.769230769230769;1;54;74;0;0
0.811111111111111;1;55;74;0;0
0.888888888888889;1;56;74;0;0
0.777777777777778;1;57;74;0;0
0.868131868131868;1;58;74;0;0
0.766666666666667;1;59;74;0;0
0.855555555555556;1;60;74;0;0
0.868131868131868;1;62;74;0;0
0.855555555555556;1;63;74;0;0
0.8;1;64;74;0;0
0.877777777777778;1;65;74;0;0
0.901098901098901;1;66;74;0;0
0.766666666666667;1;67;74;0;0
0.633333333333333;1;68;74;0;0
0.8;1;69;74;0;0
0.846153846153846;1;70;74;0;0
0.844444444444444;1;71;74;0;0
0.833333333333333;1;72;74;0;0
0.855555555555556;1;73;74;0;0
0.802197802197802;1;74;74;0;0
0.833333333333333;1;75;74;0;0
0.788888888888889;1;76;74;0;0
0.855555555555556;1;77;74;0;0
0.758241758241758;1;78;74;0;0
0.822222222222222;1;79;74;0;0
0.811111111111111;1;80;74;0;0
0.8;1;81;74;0;0
0.824175824175824;1;82;74;0;0
0.855555555555556;1;83;74;0;0
0.755555555555556;1;84;74;0;0
0.888888888888889;1;85;74;0;0
0.835164835164835;1;86;74;0;0
0.766666666666667;1;87;74;0;0
0.788888888888889;1;88;74;0;0
0.822222222222222;1;89;74;0;0
0.824175824175824;1;90;74;0;0
0.844444444444444;1;91;74;0;0
0.866666666666667;1;92;74;0;0
0.733333333333333;1;93;74;0;0
0.788888888888889;1;1;75;0;0
0.89010989010989;1;2;75;0;0
0.833333333333333;1;3;75;0;0
0.8;1;4;75;0;0
0.655555555555556;1;5;75;0;0
0.703296703296703;1;6;75;0;0
0.777777777777778;1;7;75;0;0
0.777777777777778;1;9;75;0;0
0.758241758241758;1;10;75;0;0
0.766666666666667;1;11;75;0;0
0.755555555555556;1;12;75;0;0
0.711111111111111;1;13;75;0;0
0.802197802197802;1;14;75;0;0
0.733333333333333;1;15;75;0;0
0.833333333333333;1;16;75;0;0
0.633333333333333;1;17;75;0;0
0.824175824175824;1;18;75;0;0
0.633333333333333;1;19;75;0;0
0.666666666666667;1;20;75;0;0
0.744444444444444;1;21;75;0;0
0.703296703296703;1;22;75;0;0
0.744444444444444;1;23;75;0;0
0.822222222222222;1;25;75;0;0
0.802197802197802;1;26;75;0;0
0.777777777777778;1;27;75;0;0
0.833333333333333;1;28;75;0;0
0.811111111111111;1;29;75;0;0
0.725274725274725;1;30;75;0;0
0.666666666666667;1;31;75;0;0
0.711111111111111;1;32;75;0;0
0.788888888888889;1;33;75;0;0
0.846153846153846;1;34;75;0;0
0.855555555555556;1;35;75;0;0
0.777777777777778;1;36;75;0;0
0.844444444444444;1;37;75;0;0
0.714285714285714;1;38;75;0;0
0.733333333333333;1;39;75;0;0
0.811111111111111;1;40;75;0;0
0.833333333333333;1;41;75;0;0
0.802197802197802;1;42;75;0;0
0.877777777777778;1;43;75;0;0
0.844444444444444;1;44;75;0;0
0.811111111111111;1;45;75;0;0
0.78021978021978;1;46;75;0;0
0.8;1;47;75;0;0
0.855555555555556;1;48;75;0;0
0.877777777777778;1;49;75;0;0
0.78021978021978;1;50;75;0;0
0.755555555555556;1;51;75;0;0
0.788888888888889;1;52;75;0;0
0.7;1;53;75;0;0
0.791208791208791;1;54;75;0;0
0.844444444444444;1;55;75;0;0
0.855555555555556;1;56;75;0;0
0.7;1;59;75;0;0
0.844444444444444;1;61;75;0;0
0.824175824175824;1;62;75;0;0
0.911111111111111;1;63;75;0;0
0.8;1;64;75;0;0
0.844444444444444;1;65;75;0;0
0.666666666666667;1;69;75;0;0
0.813186813186813;1;70;75;0;0
0.833333333333333;1;71;75;0;0
0.688888888888889;1;72;75;0;0
0.777777777777778;1;73;75;0;0
0.8;1;75;75;0;0
0.833333333333333;1;77;75;0;0
0.766666666666667;1;80;75;0;0
0.811111111111111;1;81;75;0;0
0.813186813186813;1;82;75;0;0
